time,S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2,X_INORG
0.076577,0.000000,-196.060547,0.000000,-1083.510376,232.277100,-16.345341,135.049576,0.000000,-2.448315,2.324097,-6.044495,-48.710129,0.000341,28.205742,0.000000
0.076827,0.000000,-197.121582,0.000000,-1072.597290,225.661865,-16.303669,135.052429,0.000000,-2.179352,2.393814,-6.065308,-48.364929,0.000327,28.107832,0.000000
0.077077,0.000000,-198.020996,0.000000,-1061.746216,218.980591,-16.260843,135.055161,0.000000,-1.904556,2.463089,-6.085266,-48.019409,0.000312,28.008932,0.000000
0.077327,0.000000,-198.761963,0.000000,-1050.957764,212.234741,-16.216858,135.057907,0.000000,-1.624003,2.532059,-6.104538,-47.673615,0.000297,27.909090,0.000000
0.077578,0.000000,-199.343506,0.000000,-1040.236572,205.429443,-16.171749,135.060287,0.000000,-1.337767,2.600052,-6.122269,-47.328079,0.000281,27.808296,0.000000
0.077828,0.000000,-199.768799,0.000000,-1029.579102,198.561523,-16.125511,135.062729,0.000000,-1.045929,2.667648,-6.139328,-46.982239,0.000265,27.706596,0.000000
0.078078,0.000000,-200.045898,0.000000,-1018.983765,191.636230,-16.078163,135.065140,0.000000,-0.748620,2.734711,-6.155685,-46.636353,0.000249,27.604052,0.000000
0.078328,0.000000,-200.170410,0.000000,-1008.455078,184.653809,-16.029724,135.067413,0.000000,-0.445885,2.801086,-6.170959,-46.290588,0.000232,27.500635,0.000000
0.078579,0.000000,-200.148193,0.000000,-997.991455,177.617554,-15.980200,135.069534,0.000000,-0.137826,2.866791,-6.185211,-45.945129,0.000215,27.396402,0.000000
0.078829,0.000000,-199.980225,0.000000,-987.596313,170.529297,-15.929635,135.071716,0.000000,0.175347,2.931351,-6.198944,-45.599045,0.000197,27.291430,0.000000
0.079079,0.000000,-199.671875,0.000000,-977.266113,163.391113,-15.878039,135.073715,0.000000,0.493639,2.995102,-6.211426,-45.253540,0.000179,27.185688,0.000000
0.079329,0.000000,-199.225342,0.000000,-967.004028,156.206665,-15.825461,135.075592,0.000000,0.816904,3.057480,-6.222656,-44.908279,0.000160,27.079241,0.000000
0.079580,0.000000,-198.649658,0.000000,-956.807983,148.979614,-15.771784,135.077560,0.000000,1.144859,3.119659,-6.234146,-44.563095,0.000141,26.972193,0.000000
0.079830,0.000000,-197.943848,0.000000,-946.680176,141.711914,-15.717201,135.079361,0.000000,1.477534,3.180084,-6.244293,-44.218155,0.000122,26.864519,0.000000
0.080080,0.000000,-197.105713,0.000000,-936.620605,134.402222,-15.661664,135.080963,0.000000,1.814774,3.239380,-6.252991,-43.873886,0.000102,26.756191,0.000000
0.080330,0.000000,-196.147949,0.000000,-926.629761,127.058594,-15.605216,135.082520,0.000000,2.156365,3.297302,-6.261124,-43.529831,0.000081,26.647367,0.000000
0.080581,0.000000,-195.068848,0.000000,-916.710449,119.682373,-15.547890,135.083939,0.000000,2.502212,3.353668,-6.268295,-43.186234,0.000061,26.538042,0.000000
0.080831,0.000000,-193.884766,0.000000,-906.852539,112.276489,-15.489684,135.085403,0.000000,2.851935,3.408722,-6.274750,-42.843002,0.000040,26.428301,0.000000
0.081081,0.000000,-192.586426,0.000000,-897.068237,104.843750,-15.430662,135.086823,0.000000,3.205623,3.462051,-6.280365,-42.500214,0.000018,26.318153,0.000000
0.081331,0.000000,-191.184814,0.000000,-887.353882,97.390381,-15.370843,135.087906,0.000000,3.562941,3.513596,-6.284836,-42.158295,-0.000004,26.207651,0.000000
0.081582,0.000000,-189.683105,0.000000,-877.707764,89.915283,-15.310265,135.089020,0.000000,3.923744,3.563400,-6.288544,-41.816833,-0.000026,26.096848,0.000000
0.081832,0.000000,-188.086914,0.000000,-868.131470,82.424683,-15.248979,135.089981,0.000000,4.287853,3.611130,-6.291168,-41.476120,-0.000048,25.985794,0.000000
0.082082,0.000000,-186.397217,0.000000,-858.628540,74.920044,-15.186964,135.091003,0.000000,4.655016,3.657257,-6.293564,-41.135757,-0.000071,25.874556,0.000000
0.082332,0.000000,-184.623047,0.000000,-849.194214,67.405396,-15.124315,135.091934,0.000000,5.025067,3.701263,-6.295090,-40.796082,-0.000095,25.763157,0.000000
0.082583,0.000000,-182.770264,0.000000,-839.829712,59.885986,-15.061064,135.092575,0.000000,5.397788,3.742783,-6.295105,-40.457611,-0.000118,25.651648,0.000000
0.082833,0.000000,-180.840332,0.000000,-830.535767,52.362549,-14.997234,135.093216,0.000000,5.772901,3.782394,-6.294708,-40.119690,-0.000142,25.540091,0.000000
0.083083,0.000000,-178.842773,0.000000,-821.310425,44.839722,-14.932858,135.093811,0.000000,6.150160,3.820023,-6.293808,-39.782532,-0.000166,25.428555,0.000000
0.083333,0.000000,-176.773438,0.000000,-812.162720,37.321533,-14.868034,135.094254,0.000000,6.529644,3.854294,-6.291153,-39.446503,-0.000191,25.317051,0.000000
0.083584,0.000000,-174.645996,0.000000,-803.083740,29.810791,-14.802745,135.094666,0.000000,6.910731,3.886658,-6.288223,-39.111206,-0.000216,25.205677,0.000000
0.083834,0.000000,-172.460938,0.000000,-794.080078,22.312012,-14.737046,135.095016,0.000000,7.293335,3.916183,-6.284103,-38.777054,-0.000241,25.094481,0.000000
0.084084,0.000000,-170.230469,0.000000,-785.135742,14.823975,-14.671017,135.095093,0.000000,7.677303,3.943970,-6.279922,-38.443604,-0.000267,24.983393,0.000000
0.084334,0.000000,-167.951416,0.000000,-776.269043,7.354736,-14.604667,135.095306,0.000000,8.062280,3.968735,-6.274628,-38.111252,-0.000292,24.872627,0.000000
0.084585,0.000000,-165.630615,0.000000,-767.475220,-0.091919,-14.538038,135.095169,0.000000,8.448045,3.990799,-6.268478,-37.780045,-0.000318,24.762144,0.000000
0.084835,0.000000,-163.274170,0.000000,-758.751831,-7.515747,-14.471191,135.095108,0.000000,8.834385,4.010239,-6.261581,-37.449905,-0.000345,24.652020,0.000000
0.085085,0.000000,-160.888184,0.000000,-750.099487,-14.911255,-14.404155,135.094986,0.000000,9.221055,4.026932,-6.253845,-37.121033,-0.000371,24.542316,0.000000
0.085335,0.000000,-158.468750,0.000000,-741.520630,-22.278931,-14.337057,135.094635,0.000000,9.607842,4.040970,-6.245590,-36.792908,-0.000398,24.432997,0.000000
0.085586,0.000000,-156.028564,0.000000,-733.012329,-29.612915,-14.269851,135.094223,0.000000,9.994503,4.052292,-6.236465,-36.466232,-0.000424,24.324177,0.000000
0.085836,0.000000,-153.566650,0.000000,-724.575073,-36.912964,-14.202635,135.093582,0.000000,10.380867,4.061066,-6.226562,-36.140884,-0.000451,24.215837,0.000000
0.086086,0.000000,-151.099609,0.000000,-716.211060,-44.168701,-14.135359,135.093246,0.000000,10.766374,4.066483,-6.216003,-35.816498,-0.000479,24.108208,0.000000
0.086336,0.000000,-148.616699,0.000000,-707.916382,-51.387085,-14.068183,135.092606,0.000000,11.151241,4.069641,-6.204926,-35.493439,-0.000506,24.001093,0.000000
0.086587,0.000000,-146.129883,0.000000,-699.695312,-58.558472,-14.001103,135.091904,0.000000,11.534889,4.069565,-6.192673,-35.171844,-0.000533,23.894670,0.000000
0.086837,0.000000,-143.637695,0.000000,-691.545166,-65.685547,-13.934179,135.091064,0.000000,11.917316,4.067154,-6.179947,-34.851593,-0.000561,23.788900,0.000000
0.087087,0.000000,-141.145996,0.000000,-683.466919,-72.763428,-13.867441,135.090149,0.000000,12.298258,4.062012,-6.166595,-34.532669,-0.000588,23.683849,0.000000
0.087337,0.000000,-138.660889,0.000000,-675.457642,-79.790527,-13.800945,135.089203,0.000000,12.677478,4.054001,-6.152512,-34.214996,-0.000616,23.579550,0.000000
0.087588,0.000000,-136.179688,0.000000,-667.522217,-86.765137,-13.734733,135.088104,0.000000,13.054769,4.043518,-6.137711,-33.898895,-0.000644,23.476023,0.000000
0.087838,0.000000,-133.708252,0.000000,-659.658447,-93.684204,-13.668836,135.086853,0.000000,13.429963,4.030380,-6.122101,-33.584396,-0.000671,23.373301,0.000000
0.088088,0.000000,-131.255859,0.000000,-651.861084,-100.546387,-13.603285,135.085709,0.000000,13.802741,4.014786,-6.106354,-33.270889,-0.000699,23.271450,0.000000
0.088338,0.000000,-128.817139,0.000000,-644.136108,-107.350464,-13.538148,135.084427,0.000000,14.173062,3.996689,-6.089691,-32.959137,-0.000727,23.170443,0.000000
0.088589,0.000000,-126.399902,0.000000,-636.480957,-114.093384,-13.473450,135.083145,0.000000,14.540648,3.976135,-6.072464,-32.648926,-0.000755,23.070358,0.000000
0.088839,0.000000,-123.993164,0.000000,-628.901123,-120.776733,-13.409199,135.081467,0.000000,14.905458,3.953262,-6.054581,-32.340134,-0.000782,22.971090,0.000000
0.089089,0.000000,-121.614502,0.000000,-621.389282,-127.396484,-13.345469,135.079880,0.000000,15.267173,3.928116,-6.036133,-32.032928,-0.000810,22.872793,0.000000
0.089339,0.000000,-119.259766,0.000000,-613.949219,-133.951538,-13.282273,135.078201,0.000000,15.625674,3.900696,-6.017242,-31.727158,-0.000837,22.775455,0.000000
0.089590,0.000000,-116.935059,0.000000,-606.574219,-140.442383,-13.219672,135.076492,0.000000,15.980930,3.871170,-5.997421,-31.423386,-0.000865,22.679066,0.000000
0.089840,0.000000,-114.635498,0.000000,-599.271973,-146.867310,-13.157667,135.074631,0.000000,16.332636,3.839630,-5.977219,-31.121033,-0.000892,22.583641,0.000000
0.090090,0.000000,-112.364502,0.000000,-592.040039,-153.225342,-13.096288,135.072662,0.000000,16.680691,3.806213,-5.956467,-30.820312,-0.000920,22.489187,0.000000
0.090340,0.000000,-110.130615,0.000000,-584.875122,-159.513794,-13.035580,135.070755,0.000000,17.025093,3.770508,-5.935150,-30.521240,-0.000947,22.395796,0.000000
0.090591,0.000000,-107.924561,0.000000,-577.780518,-165.735840,-12.975559,135.068695,0.000000,17.365561,3.733261,-5.913300,-30.223831,-0.000974,22.303371,0.000000
0.090841,0.000000,-105.752197,0.000000,-570.754517,-171.889038,-12.916242,135.066559,0.000000,17.702032,3.694275,-5.890930,-29.928070,-0.001001,22.211966,0.000000
0.091091,0.000000,-103.614502,0.000000,-563.797729,-177.972290,-12.857675,135.064362,0.000000,18.034492,3.653732,-5.868134,-29.634171,-0.001027,22.121588,0.000000
0.091341,0.000000,-101.511719,0.000000,-556.908447,-183.986572,-12.799862,135.062119,0.000000,18.362736,3.611664,-5.844833,-29.341873,-0.001054,22.032228,0.000000
0.091592,0.000000,-99.445312,0.000000,-550.086792,-189.931030,-12.742813,135.059814,0.000000,18.686699,3.568222,-5.821106,-29.051361,-0.001080,21.943911,0.000000
0.091842,0.000000,-97.411621,0.000000,-543.335938,-195.805054,-12.686584,135.057281,0.000000,19.006374,3.523163,-5.796616,-28.762680,-0.001106,21.856598,0.000000
0.092092,0.000000,-95.416504,0.000000,-536.650146,-201.609863,-12.631159,135.054779,0.000000,19.321590,3.477051,-5.771881,-28.475662,-0.001132,21.770334,0.000000
0.092342,0.000000,-93.457031,0.000000,-530.031860,-207.344971,-12.576560,135.052231,0.000000,19.632339,3.429749,-5.746613,-28.190430,-0.001157,21.685095,0.000000
0.092593,0.000000,-91.533691,0.000000,-523.480469,-213.010742,-12.522802,135.049561,0.000000,19.938559,3.381348,-5.720825,-27.907043,-0.001183,21.600878,0.000000
0.092843,0.000000,-89.652100,0.000000,-516.996704,-218.602905,-12.469902,135.046829,0.000000,20.240191,3.331955,-5.694962,-27.625458,-0.001208,21.517740,0.000000
0.093093,0.000000,-87.803955,0.000000,-510.579102,-224.128174,-12.417869,135.044037,0.000000,20.537184,3.281769,-5.668533,-27.345688,-0.001233,21.435598,0.000000
0.093343,0.000000,-85.991943,0.000000,-504.228027,-229.584229,-12.366705,135.041214,0.000000,20.829531,3.230789,-5.641754,-27.067734,-0.001257,21.354479,0.000000
0.093594,0.000000,-84.221680,0.000000,-497.939453,-234.969971,-12.316441,135.038284,0.000000,21.117163,3.178741,-5.614334,-26.791626,-0.001281,21.274389,0.000000
0.093844,0.000000,-82.485229,0.000000,-491.717651,-240.288330,-12.267059,135.035294,0.000000,21.400078,3.126328,-5.586731,-26.517319,-0.001305,21.195299,0.000000
0.094094,0.000000,-80.784790,0.000000,-485.561157,-245.538208,-12.218566,135.032242,0.000000,21.678242,3.073364,-5.558746,-26.244934,-0.001329,21.117220,0.000000
0.094344,0.000000,-79.122314,0.000000,-479.469238,-250.719360,-12.170961,135.029129,0.000000,21.951632,3.019852,-5.530441,-25.974365,-0.001352,21.040148,0.000000
0.094595,0.000000,-77.493652,0.000000,-473.441772,-255.834106,-12.124315,135.025955,0.000000,22.220350,2.965820,-5.501541,-25.705841,-0.001375,20.964071,0.000000
0.094845,0.000000,-75.901489,0.000000,-467.477783,-260.881592,-12.078543,135.022720,0.000000,22.484257,2.911591,-5.472473,-25.439133,-0.001398,20.888977,0.000000
0.095095,0.000000,-74.345459,0.000000,-461.576416,-265.863159,-12.033674,135.019485,0.000000,22.743416,2.857056,-5.442993,-25.174377,-0.001420,20.814871,0.000000
0.095345,0.000000,-72.820190,0.000000,-455.741089,-270.778564,-11.989739,135.016022,0.000000,22.997795,2.802277,-5.413376,-24.911301,-0.001443,20.741709,0.000000
0.095596,0.000000,-71.329834,0.000000,-449.966919,-275.629639,-11.946698,135.012589,0.000000,23.247454,2.747452,-5.383362,-24.650238,-0.001464,20.669514,0.000000
0.095846,0.000000,-69.873779,0.000000,-444.254883,-280.416138,-11.904558,135.009140,0.000000,23.492363,2.692535,-5.353119,-24.391022,-0.001486,20.598280,0.000000
0.096096,0.000000,-68.452393,0.000000,-438.603394,-285.139160,-11.863320,135.005722,0.000000,23.732536,2.637589,-5.322662,-24.133591,-0.001507,20.527992,0.000000
0.096346,0.000000,-67.060425,0.000000,-433.016602,-289.797363,-11.822999,135.001953,0.000000,23.968187,2.582687,-5.291611,-23.878647,-0.001528,20.458614,0.000000
0.096597,0.000000,-65.700684,0.000000,-427.489380,-294.394409,-11.783566,134.998291,0.000000,24.199095,2.527908,-5.260498,-23.625275,-0.001548,20.390169,0.000000
0.096847,0.000000,-64.372437,0.000000,-422.022461,-298.929932,-11.745022,134.994629,0.000000,24.425377,2.473236,-5.229065,-23.373810,-0.001568,20.322634,0.000000
0.097097,0.000000,-63.076050,0.000000,-416.614990,-303.404663,-11.707360,134.990982,0.000000,24.647055,2.418671,-5.197388,-23.124176,-0.001588,20.256020,0.000000
0.097347,0.000000,-61.807495,0.000000,-411.271240,-307.816162,-11.670582,134.986969,0.000000,24.864256,2.364655,-5.165726,-22.876816,-0.001607,20.190266,0.000000
0.097598,0.000000,-60.568359,0.000000,-405.984741,-312.169922,-11.634678,134.983078,0.000000,25.076918,2.310791,-5.133728,-22.631165,-0.001626,20.125399,0.000000
0.097848,0.000000,-59.359619,0.000000,-400.756836,-316.463867,-11.599639,134.979111,0.000000,25.285152,2.257095,-5.101517,-22.387421,-0.001645,20.061413,0.000000
0.098098,0.000000,-58.178223,0.000000,-395.587891,-320.699585,-11.565460,134.975067,0.000000,25.489008,2.203720,-5.069107,-22.145615,-0.001663,19.998283,0.000000
0.098348,0.000000,-57.020874,0.000000,-390.478638,-324.880005,-11.532109,134.971146,0.000000,25.688234,2.151260,-5.036331,-21.905991,-0.001681,19.936001,0.000000
0.098599,0.000000,-55.892212,0.000000,-385.426025,-329.002197,-11.499616,134.967041,0.000000,25.883293,2.098953,-5.003525,-21.668137,-0.001699,19.874552,0.000000
0.098849,0.000000,-54.789795,0.000000,-380.431152,-333.067993,-11.467956,134.962921,0.000000,26.074072,2.047073,-4.970505,-21.432251,-0.001716,19.813940,0.000000
0.099099,0.000000,-53.714355,0.000000,-375.493408,-337.077271,-11.437124,134.958740,0.000000,26.260649,1.995560,-4.937225,-21.198441,-0.001733,19.754160,0.000000
0.099349,0.000000,-52.659424,0.000000,-370.612061,-341.034546,-11.407058,134.954453,0.000000,26.442982,1.944946,-4.904114,-20.966232,-0.001750,19.695131,0.000000
0.099600,0.000000,-51.630493,0.000000,-365.786621,-344.936768,-11.377818,134.950195,0.000000,26.621227,1.894730,-4.870667,-20.736160,-0.001766,19.636930,0.000000
0.099850,0.000000,-50.624878,0.000000,-361.016968,-348.785889,-11.349366,134.945847,0.000000,26.795385,1.845123,-4.837097,-20.508041,-0.001782,19.579510,0.000000
0.100100,0.000000,-49.641602,0.000000,-356.302490,-352.583008,-11.321696,134.941483,0.000000,26.965494,1.796280,-4.803513,-20.281799,-0.001798,19.522856,0.000000
0.100350,0.000000,-48.684082,0.000000,-351.643799,-356.324707,-11.294785,134.937012,0.000000,27.131815,1.747391,-4.769562,-20.057587,-0.001813,19.467007,0.000000
0.100601,0.000000,-47.745972,0.000000,-347.038818,-360.017578,-11.268636,134.932526,0.000000,27.294121,1.699585,-4.735641,-19.835281,-0.001828,19.411882,0.000000
0.100851,0.000000,-46.830078,0.000000,-342.486938,-363.659790,-11.243226,134.928024,0.000000,27.452600,1.652435,-4.701675,-19.614899,-0.001843,19.357512,0.000000
0.101101,0.000000,-45.936035,0.000000,-337.988525,-367.251587,-11.218538,134.923523,0.000000,27.607285,1.605988,-4.667679,-19.396469,-0.001857,19.303890,0.000000
0.101351,0.000000,-45.063721,0.000000,-333.541626,-370.794434,-11.194557,134.919052,0.000000,27.758236,1.560349,-4.633652,-19.180008,-0.001871,19.250999,0.000000
0.101602,0.000000,-44.200195,0.000000,-329.152954,-374.290527,-11.171353,134.914169,0.000000,27.905581,1.514832,-4.599106,-18.965179,-0.001885,19.198740,0.000000
0.101852,0.000000,-43.361938,0.000000,-324.813232,-377.737427,-11.148807,134.909454,0.000000,28.049292,1.470383,-4.564774,-18.752487,-0.001898,19.147234,0.000000
0.102102,0.000000,-42.541748,0.000000,-320.525513,-381.137329,-11.126944,134.904694,0.000000,28.189442,1.426651,-4.530334,-18.541748,-0.001912,19.096424,0.000000
0.102352,0.000000,-41.738770,0.000000,-316.288940,-384.491089,-11.105753,134.899857,0.000000,28.326124,1.383743,-4.495895,-18.332916,-0.001924,19.046288,0.000000
0.102603,0.000000,-40.959961,0.000000,-312.101685,-387.795898,-11.085216,134.895096,0.000000,28.459373,1.341110,-4.461578,-18.125717,-0.001937,18.996893,0.000000
0.102853,0.000000,-40.193359,0.000000,-307.965942,-391.057617,-11.065337,134.890244,0.000000,28.589239,1.299500,-4.427109,-17.920578,-0.001949,18.948122,0.000000
0.103103,0.000000,-39.443970,0.000000,-303.880005,-394.274048,-11.046091,134.885315,0.000000,28.715816,1.258545,-4.392593,-17.717377,-0.001961,18.900011,0.000000
0.103353,0.000000,-38.711304,0.000000,-299.843628,-397.445923,-11.027464,134.880356,0.000000,28.839142,1.218292,-4.358109,-17.515991,-0.001973,18.852560,0.000000
0.103604,0.000000,-37.994995,0.000000,-295.856323,-400.573853,-11.009450,134.875351,0.000000,28.959280,1.178696,-4.323700,-17.316376,-0.001984,18.805746,0.000000
0.103854,0.000000,-37.290405,0.000000,-291.917114,-403.661621,-10.992053,134.870361,0.000000,29.076267,1.140121,-4.288940,-17.118988,-0.001995,18.759546,0.000000
0.104104,0.000000,-36.603516,0.000000,-288.026001,-406.705078,-10.975237,134.865311,0.000000,29.190178,1.102081,-4.254410,-16.923233,-0.002006,18.713985,0.000000
0.104354,0.000000,-35.930054,0.000000,-284.182739,-409.707153,-10.958995,134.860199,0.000000,29.301083,1.064804,-4.219894,-16.729355,-0.002017,18.669031,0.000000
0.104605,0.000000,-35.272095,0.000000,-280.386353,-412.667480,-10.943317,134.855057,0.000000,29.409025,1.028259,-4.185562,-16.537201,-0.002027,18.624695,0.000000
0.104855,0.000000,-34.627319,0.000000,-276.636597,-415.587158,-10.928195,134.849838,0.000000,29.514069,0.992462,-4.151215,-16.346939,-0.002037,18.580946,0.000000
0.105105,0.000000,-33.995850,0.000000,-272.932861,-418.466919,-10.913612,134.844620,0.000000,29.616259,0.957504,-4.117111,-16.158386,-0.002047,18.537792,0.000000
0.105355,0.000000,-33.378052,0.000000,-269.276978,-421.305908,-10.899570,134.839432,0.000000,29.715649,0.922653,-4.082001,-15.972229,-0.002057,18.495245,0.000000
0.105606,0.000000,-32.772583,0.000000,-265.665039,-424.106689,-10.886039,134.834137,0.000000,29.812296,0.888885,-4.047607,-15.787506,-0.002066,18.453251,0.000000
0.105856,0.000000,-32.178467,0.000000,-262.098999,-426.868774,-10.873012,134.828766,0.000000,29.906265,0.855789,-4.013092,-15.604736,-0.002075,18.411821,0.000000
0.106106,0.000000,-31.596436,0.000000,-258.577881,-429.592041,-10.860477,134.823318,0.000000,29.997585,0.823349,-3.978592,-15.423767,-0.002084,18.370947,0.000000
0.106356,0.000000,-31.025635,0.000000,-255.101440,-432.277466,-10.848426,134.817749,0.000000,30.086304,0.791611,-3.944046,-15.244705,-0.002092,18.330614,0.000000
0.106607,0.000000,-30.471802,0.000000,-251.662720,-434.928711,-10.836898,134.812698,0.000000,30.172628,0.760818,-3.910690,-15.066574,-0.002101,18.290901,0.000000
0.106857,0.000000,-29.926025,0.000000,-248.271118,-437.541016,-10.825799,134.807266,0.000000,30.256403,0.730438,-3.876648,-14.890747,-0.002109,18.251678,0.000000
0.107107,0.000000,-29.390137,0.000000,-244.922485,-440.117798,-10.815161,134.801819,0.000000,30.337755,0.700821,-3.842758,-14.716675,-0.002117,18.212984,0.000000
0.107357,0.000000,-28.865601,0.000000,-241.616089,-442.658813,-10.804969,134.796341,0.000000,30.416710,0.671890,-3.809021,-14.544296,-0.002125,18.174826,0.000000
0.107608,0.000000,-28.351929,0.000000,-238.351074,-445.164673,-10.795213,134.790894,0.000000,30.493345,0.643600,-3.775452,-14.373581,-0.002132,18.137188,0.000000
0.107858,0.000000,-27.848633,0.000000,-235.127930,-447.635864,-10.785883,134.785461,0.000000,30.567688,0.615997,-3.742065,-14.204544,-0.002139,18.100067,0.000000
0.108108,0.000000,-27.352417,0.000000,-231.946167,-450.072144,-10.776924,134.779541,0.000000,30.639900,0.588623,-3.707535,-14.038132,-0.002147,18.063379,0.000000
0.108358,0.000000,-26.867432,0.000000,-228.804810,-452.475098,-10.768403,134.773895,0.000000,30.709862,0.562180,-3.673950,-13.872818,-0.002153,18.027237,0.000000
0.108609,0.000000,-26.391968,0.000000,-225.703247,-454.844849,-10.760275,134.768219,0.000000,30.777708,0.536316,-3.640518,-13.709137,-0.002160,17.991581,0.000000
0.108859,0.000000,-25.925415,0.000000,-222.641724,-457.181519,-10.752527,134.762482,0.000000,30.843473,0.511078,-3.607208,-13.547180,-0.002167,17.956406,0.000000
0.109109,0.000000,-25.466919,0.000000,-219.619873,-459.485840,-10.745157,134.756653,0.000000,30.907206,0.486420,-3.573914,-13.386948,-0.002173,17.921696,0.000000
0.109359,0.000000,-25.016724,0.000000,-216.637207,-461.758057,-10.738150,134.750763,0.000000,30.968956,0.462372,-3.540817,-13.228333,-0.002179,17.887451,0.000000
0.109610,0.000000,-24.580688,0.000000,-213.690918,-463.998413,-10.731510,134.745300,0.000000,31.028660,0.438980,-3.508026,-13.071320,-0.002185,17.853760,0.000000
0.109860,0.000000,-24.149292,0.000000,-210.783813,-466.207642,-10.725211,134.739502,0.000000,31.086508,0.416122,-3.475235,-12.915985,-0.002191,17.820465,0.000000
0.110110,0.000000,-23.726318,0.000000,-207.914307,-468.386353,-10.719251,134.733704,0.000000,31.142498,0.393814,-3.442596,-12.762268,-0.002196,17.787624,0.000000
0.110360,0.000000,-23.311035,0.000000,-205.082275,-470.534546,-10.713617,134.727875,0.000000,31.196642,0.372101,-3.410080,-12.610245,-0.002202,17.755236,0.000000
0.110611,0.000000,-22.902954,0.000000,-202.287109,-472.653198,-10.708300,134.722061,0.000000,31.249002,0.351028,-3.377777,-12.459763,-0.002207,17.723284,0.000000
0.110861,0.000000,-22.503540,0.000000,-199.527832,-474.742188,-10.703298,134.716263,0.000000,31.299612,0.330475,-3.345718,-12.310806,-0.002212,17.691776,0.000000
0.111111,0.000000,-22.110962,0.000000,-196.804199,-476.802612,-10.698593,134.710464,0.000000,31.348488,0.310593,-3.313889,-12.163391,-0.002217,17.660698,0.000000
0.111361,0.000000,-21.725586,0.000000,-194.118286,-478.830322,-10.694257,134.704132,0.000000,31.395910,0.290344,-3.281204,-12.018188,-0.002222,17.630001,0.000000
0.111612,0.000000,-21.346924,0.000000,-191.466431,-480.832397,-10.690163,134.698120,0.000000,31.441559,0.271210,-3.249344,-11.874130,-0.002226,17.599751,0.000000
0.111862,0.000000,-20.975342,0.000000,-188.849731,-482.806030,-10.686347,134.692108,0.000000,31.485620,0.252609,-3.217667,-11.731644,-0.002231,17.569918,0.000000
0.112112,0.000000,-20.610596,0.000000,-186.267212,-484.752197,-10.682808,134.686066,0.000000,31.528143,0.234482,-3.186157,-11.590698,-0.002235,17.540489,0.000000
0.112362,0.000000,-20.252686,0.000000,-183.718994,-486.670532,-10.679532,134.679993,0.000000,31.569157,0.216812,-3.154816,-11.451309,-0.002239,17.511463,0.000000
0.112613,0.000000,-19.901001,0.000000,-181.204468,-488.562134,-10.676520,134.673874,0.000000,31.608706,0.199646,-3.123672,-11.313416,-0.002244,17.482834,0.000000
0.112863,0.000000,-19.554932,0.000000,-178.723877,-490.427002,-10.673757,134.667755,0.000000,31.646822,0.182907,-3.092606,-11.177124,-0.002247,17.454596,0.000000
0.113113,0.000000,-19.218872,0.000000,-176.272217,-492.266113,-10.671251,134.661697,0.000000,31.683315,0.166718,-3.061783,-11.042084,-0.002251,17.426754,0.000000
0.113363,0.000000,-18.885742,0.000000,-173.856201,-494.078857,-10.668980,134.655533,0.000000,31.718584,0.150925,-3.031082,-10.908707,-0.002255,17.399281,0.000000
0.113614,0.000000,-18.559326,0.000000,-171.471680,-495.865967,-10.666939,134.649368,0.000000,31.752510,0.135544,-3.000580,-10.776779,-0.002258,17.372190,0.000000
0.113864,0.000000,-18.238037,0.000000,-169.119629,-497.627686,-10.665122,134.643158,0.000000,31.785124,0.120605,-2.970276,-10.646317,-0.002262,17.345469,0.000000
0.114114,0.000000,-17.923462,0.000000,-166.798340,-499.364502,-10.663527,134.636917,0.000000,31.816450,0.106079,-2.940155,-10.517303,-0.002265,17.319118,0.000000
0.114364,0.000000,-17.613892,0.000000,-164.508423,-501.076538,-10.662148,134.630676,0.000000,31.846506,0.091995,-2.910233,-10.389725,-0.002268,17.293127,0.000000
0.114615,0.000000,-17.310547,0.000000,-162.249268,-502.763672,-10.660967,134.624405,0.000000,31.875353,0.078278,-2.880508,-10.263550,-0.002271,17.267498,0.000000
0.114865,0.000000,-17.012817,0.000000,-160.020264,-504.426880,-10.659988,134.618118,0.000000,31.902990,0.064926,-2.851028,-10.138718,-0.002274,17.242222,0.000000
0.115115,0.000000,-16.717773,0.000000,-157.819702,-506.069214,-10.659224,134.611862,0.000000,31.929577,0.052155,-2.821304,-10.015762,-0.002277,17.217272,0.000000
0.115365,0.000000,-16.429565,0.000000,-155.650146,-507.686035,-10.658636,134.605530,0.000000,31.954948,0.039642,-2.792114,-9.893845,-0.002280,17.192680,0.000000
0.115616,0.000000,-16.146240,0.000000,-153.509399,-509.280151,-10.658230,134.599182,0.000000,31.979227,0.027512,-2.763077,-9.773331,-0.002282,17.168425,0.000000
0.115866,0.000000,-15.867676,0.000000,-151.398071,-510.851074,-10.658003,134.592804,0.000000,32.002434,0.015717,-2.734207,-9.654221,-0.002285,17.144505,0.000000
0.116116,0.000000,-15.594849,0.000000,-149.314941,-512.399292,-10.657950,134.586411,0.000000,32.024570,0.004257,-2.705505,-9.536499,-0.002287,17.120914,0.000000
0.116366,0.000000,-15.325562,0.000000,-147.260010,-513.926025,-10.658066,134.579987,0.000000,32.045692,-0.006836,-2.677017,-9.420059,-0.002289,17.097645,0.000000
