time,S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,S_N2,X_INORG
0.229479,20.200001,2.373438,58.799999,20.156210,2609.645996,148.422379,479.601715,2.000000,17.200172,0.158686,0.640018,1.778994,0.004140,5.992109,35.000000
0.229730,20.200001,2.373505,58.799999,20.155003,2609.494873,148.419540,479.634552,2.000000,17.207701,0.158683,0.640017,1.778888,0.004139,5.995959,35.000000
0.229980,20.200001,2.373572,58.799999,20.153795,2609.343750,148.416702,479.667419,2.000000,17.215231,0.158680,0.640016,1.778782,0.004139,5.999810,35.000000
0.230230,20.200001,2.373639,58.800003,20.152588,2609.192627,148.413864,479.700256,2.000000,17.222759,0.158677,0.640015,1.778675,0.004138,6.003661,35.000000
0.230480,20.200001,2.373706,58.800003,20.151382,2609.041260,148.411026,479.733093,2.000000,17.230286,0.158674,0.640014,1.778569,0.004138,6.007511,35.000000
0.230731,20.200001,2.373774,58.800007,20.150179,2608.890137,148.408188,479.765930,2.000000,17.237814,0.158671,0.640013,1.778463,0.004137,6.011361,35.000000
0.230981,20.200001,2.373841,58.800011,20.148977,2608.739014,148.405334,479.798767,2.000000,17.245338,0.158668,0.640012,1.778356,0.004137,6.015211,35.000000
0.231231,20.200001,2.373909,58.800014,20.147776,2608.587891,148.402496,479.831604,2.000000,17.252865,0.158665,0.640011,1.778250,0.004136,6.019062,35.000000
0.231481,20.200001,2.373976,58.800022,20.146574,2608.436768,148.399658,479.864441,2.000000,17.260389,0.158662,0.640010,1.778144,0.004136,6.022912,35.000000
0.231732,20.200001,2.374043,58.800030,20.145374,2608.285645,148.396820,479.897278,2.000000,17.267914,0.158659,0.640009,1.778038,0.004135,6.026762,35.000000
0.231982,20.200001,2.374110,58.800041,20.144178,2608.134521,148.393982,479.930115,2.000000,17.275438,0.158656,0.640008,1.777932,0.004135,6.030612,35.000000
0.232232,20.200001,2.374177,58.800053,20.142982,2607.983398,148.391144,479.962982,2.000000,17.282961,0.158653,0.640007,1.777826,0.004134,6.034461,35.000000
0.232482,20.200001,2.374245,58.800064,20.141788,2607.832275,148.388306,479.995819,2.000000,17.290483,0.158650,0.640006,1.777720,0.004133,6.038311,35.000000
0.232733,20.200001,2.374312,58.800083,20.140596,2607.681152,148.385468,480.028656,2.000000,17.298004,0.158647,0.640006,1.777614,0.004133,6.042160,35.000000
0.232983,20.200001,2.374379,58.800098,20.139404,2607.530029,148.382629,480.061493,2.000000,17.305525,0.158644,0.640005,1.777508,0.004132,6.046009,35.000000
0.233233,20.200001,2.374446,58.800121,20.138218,2607.378906,148.379776,480.094330,2.000000,17.313046,0.158641,0.640004,1.777402,0.004132,6.049859,35.000000
0.233483,20.200001,2.374520,58.799999,20.136957,2607.229004,148.376938,480.126892,2.000000,17.320578,0.158638,0.640003,1.777298,0.004131,6.053710,35.000000
0.233734,20.200001,2.374587,58.799999,20.135761,2607.078125,148.374100,480.159698,2.000000,17.328098,0.158635,0.640002,1.777192,0.004131,6.057559,35.000000
0.233984,20.200001,2.374655,58.799999,20.134563,2606.927246,148.371262,480.192505,2.000000,17.335617,0.158632,0.640002,1.777087,0.004130,6.061409,35.000000
0.234234,20.200001,2.374723,58.799999,20.133368,2606.776367,148.368408,480.225311,2.000000,17.343136,0.158629,0.640001,1.776981,0.004130,6.065258,35.000000
0.234484,20.200001,2.374791,58.800003,20.132170,2606.625000,148.365570,480.258087,2.000000,17.350657,0.158626,0.640000,1.776875,0.004129,6.069107,35.000000
0.234735,20.200001,2.374859,58.800007,20.130976,2606.474121,148.362732,480.290863,2.000000,17.358175,0.158624,0.640000,1.776770,0.004129,6.072957,35.000000
0.234985,20.200001,2.374927,58.800007,20.129782,2606.323242,148.359894,480.323700,2.000000,17.365692,0.158621,0.639999,1.776665,0.004128,6.076805,35.000000
0.235235,20.200001,2.374995,58.800014,20.128588,2606.172119,148.357056,480.356445,2.000000,17.373209,0.158618,0.639998,1.776559,0.004128,6.080654,35.000000
0.235485,20.200001,2.375064,58.800018,20.127394,2606.021240,148.354202,480.389221,2.000000,17.380728,0.158615,0.639998,1.776454,0.004127,6.084503,35.000000
0.235736,20.200001,2.375132,58.800026,20.126202,2605.869873,148.351364,480.421967,2.000000,17.388245,0.158612,0.639997,1.776348,0.004126,6.088353,35.000000
0.235986,20.200001,2.375201,58.800034,20.125010,2605.718750,148.348526,480.454712,2.000000,17.395761,0.158609,0.639997,1.776243,0.004126,6.092202,35.000000
0.236236,20.200001,2.375270,58.800045,20.123817,2605.567139,148.345688,480.487427,2.000000,17.403276,0.158606,0.639996,1.776137,0.004125,6.096052,35.000000
0.236486,20.200001,2.375339,58.800060,20.122629,2605.415771,148.342850,480.520111,2.000000,17.410793,0.158604,0.639996,1.776032,0.004125,6.099902,35.000000
0.236737,20.200001,2.375408,58.800076,20.121439,2605.264160,148.340012,480.552795,2.000000,17.418308,0.158601,0.639996,1.775927,0.004124,6.103752,35.000000
0.236987,20.200001,2.375477,58.800091,20.120251,2605.112549,148.337158,480.585480,2.000000,17.425823,0.158598,0.639995,1.775822,0.004124,6.107602,35.000000
0.237237,20.200001,2.375546,58.800110,20.119061,2604.960693,148.334320,480.618164,2.000000,17.433338,0.158595,0.639995,1.775716,0.004123,6.111451,35.000000
0.237487,20.200001,2.375610,58.799999,20.117853,2604.814209,148.331482,480.651581,2.000000,17.440830,0.158592,0.639993,1.775614,0.004123,6.115287,35.000000
0.237738,20.200001,2.375679,58.799999,20.116663,2604.663330,148.328629,480.684357,2.000000,17.448341,0.158590,0.639992,1.775509,0.004122,6.119135,35.000000
0.237988,20.200001,2.375747,58.799999,20.115475,2604.512695,148.325790,480.717133,2.000000,17.455853,0.158587,0.639991,1.775404,0.004122,6.122983,35.000000
0.238238,20.200001,2.375816,58.799999,20.114285,2604.361816,148.322952,480.749878,2.000000,17.463362,0.158584,0.639991,1.775299,0.004121,6.126831,35.000000
0.238488,20.200001,2.375884,58.800003,20.113096,2604.210938,148.320114,480.782684,2.000000,17.470871,0.158581,0.639990,1.775194,0.004121,6.130679,35.000000
0.238739,20.200001,2.375953,58.800003,20.111908,2604.060059,148.317261,480.815430,2.000000,17.478378,0.158579,0.639990,1.775089,0.004120,6.134526,35.000000
0.238989,20.200001,2.376021,58.800007,20.110722,2603.909180,148.314423,480.848236,2.000000,17.485886,0.158576,0.639989,1.774985,0.004119,6.138373,35.000000
0.239239,20.200001,2.376090,58.800011,20.109533,2603.758301,148.311584,480.881012,2.000000,17.493391,0.158573,0.639989,1.774880,0.004119,6.142221,35.000000
0.239489,20.200001,2.376159,58.800014,20.108347,2603.607422,148.308746,480.913788,2.000000,17.500900,0.158570,0.639988,1.774775,0.004118,6.146069,35.000000
0.239740,20.200001,2.376228,58.800022,20.107161,2603.456543,148.305893,480.946594,2.000000,17.508406,0.158567,0.639988,1.774671,0.004118,6.149917,35.000000
0.239990,20.200001,2.376296,58.800030,20.105976,2603.305664,148.303055,480.979401,2.000000,17.515909,0.158565,0.639987,1.774566,0.004117,6.153764,35.000000
0.240240,20.200001,2.376365,58.800037,20.104790,2603.155029,148.300217,481.012207,2.000000,17.523413,0.158562,0.639987,1.774462,0.004117,6.157612,35.000000
0.240490,20.200001,2.376435,58.800049,20.103605,2603.004150,148.297379,481.045044,2.000000,17.530916,0.158559,0.639986,1.774357,0.004116,6.161459,35.000000
0.240741,20.200001,2.376504,58.800064,20.102421,2602.853271,148.294540,481.077911,2.000000,17.538420,0.158556,0.639986,1.774253,0.004116,6.165308,35.000000
0.240991,20.200001,2.376573,58.800079,20.101236,2602.702393,148.291687,481.110748,2.000000,17.545923,0.158554,0.639985,1.774149,0.004115,6.169157,35.000000
0.241241,20.200001,2.376642,58.800095,20.100052,2602.551514,148.288849,481.143585,2.000000,17.553425,0.158551,0.639984,1.774044,0.004115,6.173005,35.000000
0.241491,20.200001,2.376712,58.800117,20.098869,2602.400635,148.286011,481.176483,2.000000,17.560925,0.158548,0.639984,1.773940,0.004114,6.176854,35.000000
0.241742,20.200001,2.376776,58.799999,20.097687,2602.250977,148.283157,481.208527,2.000000,17.568436,0.158546,0.639985,1.773835,0.004114,6.180687,35.000000
0.241992,20.200001,2.376845,58.799999,20.096504,2602.100342,148.280319,481.241272,2.000000,17.575937,0.158543,0.639984,1.773731,0.004113,6.184534,35.000000
0.242242,20.200001,2.376914,58.799999,20.095322,2601.949463,148.277466,481.273987,2.000000,17.583437,0.158540,0.639984,1.773627,0.004113,6.188379,35.000000
0.242492,20.200001,2.376983,58.800003,20.094141,2601.798584,148.274643,481.306763,2.000000,17.590939,0.158538,0.639984,1.773522,0.004112,6.192225,35.000000
0.242743,20.200001,2.377052,58.800003,20.092960,2601.647949,148.271774,481.339478,2.000000,17.598438,0.158535,0.639984,1.773418,0.004111,6.196071,35.000000
0.242993,20.200001,2.377121,58.800007,20.091780,2601.497070,148.268936,481.372223,2.000000,17.605938,0.158532,0.639983,1.773314,0.004111,6.199916,35.000000
0.243243,20.200001,2.377190,58.800011,20.090601,2601.345947,148.266083,481.404938,2.000000,17.613438,0.158530,0.639983,1.773210,0.004110,6.203761,35.000000
0.243493,20.200001,2.377259,58.800018,20.089424,2601.194824,148.263245,481.437714,2.000000,17.620937,0.158527,0.639983,1.773106,0.004110,6.207607,35.000000
0.243744,20.200001,2.377328,58.800026,20.088247,2601.043701,148.260406,481.470459,2.000000,17.628437,0.158525,0.639982,1.773002,0.004109,6.211451,35.000000
0.243994,20.200001,2.377397,58.800037,20.087070,2600.892090,148.257584,481.503235,2.000000,17.635937,0.158522,0.639982,1.772898,0.004109,6.215295,35.000000
0.244244,20.200001,2.377466,58.800049,20.085897,2600.740723,148.254715,481.535950,2.000000,17.643435,0.158519,0.639982,1.772794,0.004108,6.219139,35.000000
0.244494,20.200001,2.377535,58.800064,20.084726,2600.589111,148.251877,481.568695,2.000000,17.650932,0.158517,0.639982,1.772691,0.004108,6.222983,35.000000
0.244745,20.200001,2.377604,58.800083,20.083555,2600.437012,148.249039,481.601440,2.000000,17.658430,0.158514,0.639981,1.772587,0.004107,6.226826,35.000000
0.244995,20.200001,2.377674,58.800106,20.082388,2600.284912,148.246216,481.634216,2.000000,17.665928,0.158512,0.639981,1.772484,0.004107,6.230669,35.000000
0.245245,20.200001,2.377740,58.799999,20.081163,2600.142090,148.243362,481.666779,2.000000,17.673397,0.158509,0.639981,1.772378,0.004106,6.234526,35.000000
0.245495,20.200001,2.377810,58.799999,20.079987,2599.991455,148.240524,481.699493,2.000000,17.680891,0.158506,0.639981,1.772274,0.004106,6.238370,35.000000
0.245746,20.200001,2.377879,58.799999,20.078808,2599.840820,148.237686,481.732208,2.000000,17.688383,0.158503,0.639980,1.772170,0.004105,6.242216,35.000000
0.245996,20.200001,2.377949,58.799999,20.077631,2599.690430,148.234833,481.764893,2.000000,17.695875,0.158501,0.639980,1.772066,0.004104,6.246060,35.000000
0.246246,20.200001,2.378018,58.800003,20.076452,2599.540039,148.231995,481.797577,2.000000,17.703367,0.158498,0.639980,1.771962,0.004104,6.249905,35.000000
0.246496,20.200001,2.378087,58.800007,20.075274,2599.390137,148.229156,481.830231,2.000000,17.710855,0.158496,0.639980,1.771858,0.004103,6.253749,35.000000
0.246747,20.200001,2.378157,58.800011,20.074095,2599.239990,148.226303,481.862915,2.000000,17.718346,0.158493,0.639979,1.771755,0.004103,6.257594,35.000000
0.246997,20.200001,2.378226,58.800014,20.072918,2599.089844,148.223465,481.895569,2.000000,17.725836,0.158490,0.639979,1.771651,0.004102,6.261438,35.000000
0.247247,20.200001,2.378296,58.800022,20.071737,2598.939941,148.220627,481.928192,2.000000,17.733322,0.158488,0.639979,1.771547,0.004102,6.265283,35.000000
0.247497,20.200001,2.378365,58.800034,20.070559,2598.790527,148.217773,481.960754,2.000000,17.740807,0.158485,0.639979,1.771443,0.004101,6.269127,35.000000
0.247748,20.200001,2.378434,58.800045,20.069376,2598.641113,148.214935,481.993347,2.000000,17.748293,0.158482,0.639978,1.771340,0.004101,6.272971,35.000000
0.247998,20.200001,2.378504,58.800060,20.068193,2598.491943,148.212082,482.025879,2.000000,17.755774,0.158480,0.639978,1.771236,0.004100,6.276815,35.000000
0.248248,20.200001,2.378573,58.800076,20.067013,2598.342773,148.209244,482.058441,2.000000,17.763256,0.158477,0.639978,1.771132,0.004100,6.280659,35.000000
0.248498,20.200001,2.378643,58.800098,20.065826,2598.194092,148.206406,482.090912,2.000000,17.770735,0.158475,0.639977,1.771029,0.004099,6.284503,35.000000
0.248749,20.200001,2.378712,58.799999,20.064705,2598.034668,148.203552,482.124634,2.000000,17.778244,0.158472,0.639978,1.770926,0.004099,6.288345,35.000000
0.248999,20.200001,2.378781,58.799999,20.063530,2597.884033,148.200714,482.157318,2.000000,17.785728,0.158470,0.639978,1.770822,0.004098,6.292189,35.000000
0.249249,20.200001,2.378850,58.799999,20.062357,2597.733643,148.197861,482.190033,2.000000,17.793213,0.158467,0.639978,1.770719,0.004098,6.296032,35.000000
0.249499,20.200001,2.378920,58.799999,20.061186,2597.583252,148.195023,482.222717,2.000000,17.800695,0.158465,0.639978,1.770615,0.004097,6.299876,35.000000
0.249750,20.200001,2.378989,58.800003,20.060009,2597.432861,148.192184,482.255402,2.000000,17.808178,0.158462,0.639978,1.770512,0.004096,6.303719,35.000000
0.250000,20.200001,2.379059,58.800007,20.058836,2597.282227,148.189331,482.288086,2.000000,17.815660,0.158460,0.639978,1.770408,0.004096,6.307562,35.000000
